time_min,distance,name,sex,flag_finished,last_distance,last_time,final_place,distance_diff_m,rank
1.0,0.1732051615138131,Tori Parkinson,F,1,26.2,156.70433333333332,39,-12.28884304156933,53.0
1.0,0.179329308386634,Tristin van Ord,F,1,26.2,150.75916666666666,17,-2.435090723200508,31.0
1.0,0.1687858669967368,Veronica Eder,F,1,26.2,155.763,34,-19.399487919545077,101.0
1.0,0.15344876090125573,Whitney Macon,F,0,20.0,125.24600000000001,-1,-44.07689162717414,147.0
2.0,0.33965468440418906,Abigail McNulty,F,1,26.2,157.30349999999999,44,-35.447508628249025,86.0
2.0,0.33850493653032443,Adrian Walsh,F,1,26.2,161.36,77,-37.2974529572972,91.0
2.0,0.3312446517790598,Alexandra Greitzer,F,1,26.2,168.81916666666666,104,-48.97925112208197,129.0
2.0,0.36031707902954596,Aliphine Tuliamuk,F,0,10.0,55.34016666666666,-1,-2.201715676049762,14.0
2.0,0.3389830508474576,Allie Schaich,F,1,26.2,157.22899999999998,43,-36.528167021029915,88.0
2.0,0.32745729411122637,Alyssa Bloomquist,F,0,17.0,109.50399999999999,-1,-55.07310960962598,135.0
2.0,0.3373344952632615,Amanda Phillips,F,1,26.2,157.54616666666666,46,-39.180692956001494,104.0
2.0,0.35722791140747795,Amber Zimmerman,F,1,26.2,154.965,30,-7.172186379957193,40.0
2.0,0.33828545654441405,Amelia Keyser-Gibson,F,1,26.2,160.58216666666667,69,-37.650596254627004,94.0
2.0,0.35454706612302783,Amy Davis,F,1,26.2,153.14333333333335,21,-11.485666442637433,45.0
2.0,0.34656038814763473,Andrea Pomaranski,F,1,26.2,154.58166666666665,27,-24.336231305044926,52.0
2.0,0.33288948069241014,Ann Marie Pierce,F,1,26.2,163.0635,82,-46.33272140050129,121.0
2.0,0.3433279926756695,Ann Marie Tuxbury,F,1,26.2,159.87550000000002,62,-29.537155619437,60.0
2.0,0.34236804564907275,Anna West,F,0,16.0,96.64233333333333,-1,-31.08171038523116,73.0
2.0,0.3543690753920208,Anne-Marie Blaney,F,1,26.2,150.70366666666666,16,-11.772053528827774,47.0
2.0,0.35899123463068777,Annie Frisbie,F,1,26.2,147.92916666666667,10,-4.334999313812588,28.0
2.0,0.35840152917985785,Annie Heffernan,F,1,26.2,169.8493333333333,106,-5.283835384197937,35.0
2.0,0.33782832690521103,Ariane Hendrix,F,1,26.2,178.49699999999999,114,-38.38611784410467,99.0
2.0,0.34705150822801284,Ashlee Powers,F,1,26.2,173.98683333333332,111,-23.546019095716556,50.0
2.0,0.343957807842238,Ava Nuttall,F,1,26.2,161.02516666666668,73,-28.52378301642826,57.0
2.0,0.36083714216983404,Betsy Saina,F,0,22.0,136.88783333333333,-1,-1.3649340833262507,9.0
2.0,0.3312263656187032,Billie Hatch,F,0,24.0,158.53116666666668,-1,-49.00867355409573,130.0
2.0,0.3439479492103528,Breanna Sieracki,F,1,26.2,163.27866666666665,83,-28.539645555131525,58.0
2.0,0.35466233190483226,Bria Wetsch,F,1,26.2,155.99616666666668,36,-11.300203799714104,42.0
2.0,0.34252440486384655,Bridget Lyons Belyeu,F,1,26.2,158.26116666666667,50,-30.83012840866011,71.0
2.0,0.3356549467147772,Britney Romero,F,1,26.2,172.83616666666666,109,-41.88308657051271,109.0
2.0,0.35031382279959133,Brittney Feivor,F,1,26.2,154.86866666666668,29,-18.296954950046757,48.0
2.0,0.33192266201974946,Brittney Hall,F,0,8.0,49.6455,-1,-47.88833264481234,124.0
2.0,0.3432297923459756,Caroline Cole,F,1,26.2,164.24066666666667,90,-29.695159949914448,61.0
2.0,0.36027380809415155,Caroline Rotich,F,1,26.2,146.15633333333332,6,-2.271338611099372,16.0
2.0,0.3225112878950763,Caroline Williams,F,1,26.2,163.84016666666668,88,-63.0312336114114,140.0
2.0,0.3070467222762397,Carrie Mack,F,0,18.0,121.82333333333332,-1,-87.91371969211954,146.0
2.0,0.3572810908982642,Carrie Verdon,F,1,26.2,159.40666666666667,57,-7.086620579282102,39.0
2.0,0.3363794360038123,Christina Welsh,F,1,26.2,159.71933333333334,60,-40.7173833044552,107.0
2.0,0.33954896579044164,Claire Benjamin,F,1,26.2,165.55066666666667,93,-35.61760987776862,87.0
2.0,0.3598093010704327,Dakotah Lindwurm,F,1,26.2,145.5031666666667,3,-3.0187304122630225,19.0
2.0,0.3596798849024368,Des Linden,F,1,26.2,148.0618333333333,11,-3.2269610265684068,22.0
2.0,0.3338062254861053,Dot McMahan,F,1,26.2,158.5515,52,-44.85767902744582,116.0
2.0,0.3334166875052096,Elaine Estes,F,1,26.2,165.69750000000002,94,-45.48444563870699,118.0
2.0,0.3458312919680682,Elena Hayday,F,0,18.0,107.61633333333333,-1,-25.509347057967446,55.0
2.0,0.3354203935599285,Elizabeth Bigelow,F,1,26.2,158.56533333333334,53,-42.260482596664296,110.0
2.0,0.34268090696213377,Elizabeth Chikotas,F,1,26.2,163.424,84,-30.57831653251598,68.0
2.0,0.3587229463111324,Elvin Kibet,F,1,26.2,160.04633333333334,65,-4.7666752199772064,30.0
2.0,0.36106514216939967,Emily Durgin,F,1,26.2,147.92283333333336,9,-0.9980820840251501,6.0
2.0,0.3616854542166496,Emily Sisson,F,1,26.2,142.68866666666665,2,0.0,3.0
2.0,0.3411513859275053,Emma Huston,F,1,26.2,168.90266666666668,105,-33.03931587723315,81.0
2.0,0.3379424934523642,English Tomlinson,F,1,26.2,155.20366666666666,31,-38.2024238697352,97.0
2.0,0.36029544226265536,Erika Kemp,F,0,12.0,69.18,-1,-2.236529233976734,15.0
2.0,0.3219575016097875,Erin Gregoire,F,1,26.2,163.46483333333333,85,-63.922275744441166,142.0
2.0,0.36122817579771227,Fiona O'Keeffe,F,1,26.2,142.156,1,-0.7357609760701715,5.0
2.0,0.33457870964144315,Flannery Davis Love,F,1,26.2,161.14333333333335,75,-43.614752021507186,115.0
2.0,0.3596906660272166,Gabriella Rooker,F,1,26.2,151.408,19,-3.209614196797688,21.0
2.0,0.33735346208990474,Grace Moore,F,1,26.2,156.371,38,-39.15017533193248,103.0
2.0,0.3420460051876978,Hailey Bowes,F,1,26.2,164.926,91,-31.599873487583473,74.0
2.0,0.324000324000324,Hannah Becker,F,1,26.2,166.98333333333332,99,-60.635374518067856,136.0
2.0,0.3350457895912441,Heather Kampf,F,1,26.2,161.06416666666667,74,-42.86322038227747,112.0
2.0,0.34114168751421425,Holly Clarke,F,1,26.2,159.9045,63,-33.05492062421848,82.0
2.0,0.3431610855329006,Isabel Hebner,F,0,6.0,35.90083333333334,-1,-29.805709212152166,64.0
2.0,0.3326495536951821,Jaci Smith,F,0,13.0,81.61983333333333,-1,-46.71876393904118,123.0
2.0,0.35778175313059035,Jacqueline Gaughan,F,1,26.2,154.19983333333332,25,-6.281055047469337,37.0
2.0,0.3580165881019154,Jane Bareikis,F,1,26.2,155.87483333333333,35,-5.903205578607352,36.0
2.0,0.3302873499944952,Jennifer Pope,F,1,26.2,163.90783333333331,89,-50.51954969344641,134.0
2.0,0.36092396535129934,Jenny Simpson,F,0,18.0,105.36883333333334,-1,-1.2252355843485816,8.0
2.0,0.34321015902070706,Jeralyn Poe,F,1,26.2,161.24916666666667,76,-29.726749970271552,62.0
2.0,0.35902345619913834,Jessa Hanson,F,1,26.2,151.03333333333333,18,-4.283154810175632,27.0
2.0,0.3603711823177873,Jessica McClain,F,1,26.2,145.75666666666666,4,-2.114663485269434,13.0
2.0,0.3434753985745771,Jessica Watychowicz,F,1,26.2,158.83616666666666,55,-29.299979528094667,59.0
2.0,0.3545784948142895,Jessie Cardin,F,0,21.0,121.25766666666667,-1,-11.435097678397423,44.0
2.0,0.3389447520054231,Joanna Reyes,F,1,26.2,175.60166666666666,112,-36.58978985786341,89.0
2.0,0.32186251106402386,Johanna Butler,F,1,26.2,181.51333333333332,115,-64.07511553257483,143.0
2.0,0.34984402787090757,Julia Vasquez,F,1,26.2,166.969,98,-19.052854990298933,49.0
2.0,0.3337133958118969,Kaitlin Donner,F,1,26.2,170.00833333333333,108,-45.00704197324709,117.0
2.0,0.323502453226937,Kaitlyn Peale,F,1,26.2,167.21933333333334,100,-61.43644859244759,137.0
2.0,0.33314825097168244,Kathryn Fluehr,F,1,26.2,158.32783333333333,51,-45.91636002115217,119.0
2.0,0.35982008995502246,Kathy Vandehy,F,1,26.2,160.4775,68,-3.001371096958076,18.0
2.0,0.3147623544224111,Katie Florio,F,1,26.2,169.8665,107,-75.4992675689298,145.0
2.0,0.34635033336219584,Katie Kellner,F,1,26.2,156.10166666666666,37,-24.674209454816108,54.0
2.0,0.3545156430027475,Katja Goldring,F,1,26.2,154.39316666666667,26,-11.53622624316846,46.0
2.0,0.3431905279414288,Katrina Spratford,F,0,17.0,104.9015,-1,-29.75833637683029,63.0
2.0,0.3331020124913255,Kayla Lampe,F,1,26.2,163.51933333333332,86,-45.99075773604651,120.0
2.0,0.3419290497221827,Kaylee Bogina,F,1,26.2,162.01816666666667,79,-31.788054831597268,76.0
2.0,0.3620127911186195,Keira D'Amato,F,0,20.0,111.15450000000001,-1,0.5266850752695675,1.0
2.0,0.3377712725532694,Kelli Smith,F,0,6.0,36.4335,-1,-38.477918296378775,100.0
2.0,0.3605010965241686,Kellyn Taylor,F,1,26.2,150.46533333333335,15,-1.9056315272019069,11.0
2.0,0.35847647498132934,Kelsey Bruce,F,1,26.2,159.09033333333335,56,-5.163247589630305,34.0
2.0,0.3374483282247406,Kelsey Pontius,F,0,20.0,126.65016666666666,-1,-38.997535720981624,102.0
2.0,0.33783783783783783,Kidan Kidane,F,1,26.2,163.60716666666667,87,-38.37081475350815,98.0
2.0,0.3313635610537361,Kim Conley,F,0,10.0,59.14083333333333,-1,-48.78792609912783,128.0
2.0,0.3407542026351658,Kimberly Horner,F,1,26.2,156.76916666666665,40,-33.67838379460742,83.0
2.0,0.33495226930162453,Kir Selert Faraud,F,1,26.2,178.38233333333335,113,-43.01369452827535,113.0
2.0,0.33645488700723375,Laura Paulsen,F,1,26.2,166.84416666666667,95,-40.59598263995011,106.0
2.0,0.3594536304816679,Laura Thweatt,F,0,19.0,111.95100000000001,-1,-3.5910043895855686,24.0
2.0,0.35974458134724346,Lauren Hagans,F,0,10.0,56.421166666666664,-1,-3.1228644468744804,20.0
2.0,0.32268473701193934,Lillian Anderson,F,1,26.2,168.68883333333332,103,-62.75215398237882,139.0
2.0,0.3609673926122007,Lindsay Flanagan,F,1,26.2,146.41466666666665,8,-1.1553611215583242,7.0
2.0,0.33076074972436603,Lucy Dobbs,F,1,26.2,165.47733333333332,92,-49.757849528084265,132.0
2.0,0.34260263804031293,Mackenzie Caldwell,F,1,26.2,158.602,54,-30.704251227725702,70.0
2.0,0.33812341504649196,Madeline Duhon,F,1,26.2,167.60366666666667,101,-37.91132102478365,96.0
2.0,0.34121929026387626,Madison Offstein,F,1,26.2,166.962,97,-32.93005780001231,80.0
2.0,0.30142422948431336,Maegan Krifchin,F,0,18.0,131.34916666666666,-1,-96.96031059432903,148.0
2.0,0.35965832459163793,Makenna Myler,F,1,26.2,146.22833333333335,7,-3.261651566643777,23.0
2.0,0.3585835948005379,Margareta Montoya,F,1,26.2,153.18716666666666,22,-4.990891800523702,33.0
2.0,0.336690889705676,Mary Denholm,F,0,18.0,122.41583333333332,-1,-40.216254298156514,105.0
2.0,0.35907717166881115,Marybeth Chelanga,F,1,26.2,153.5385,23,-4.19672661947208,25.0
2.0,0.34203625584311936,Maya Weigel,F,1,26.2,152.25016666666667,20,-31.615560183010157,75.0
2.0,0.3424657534246575,Megan O'Neil,F,1,26.2,162.84283333333332,81,-30.924498574315272,72.0
2.0,0.3361627027481301,Meriah Earle,F,1,26.2,159.75016666666667,61,-41.066107112847895,108.0
2.0,0.34187060197715163,Mimi Smith,F,1,26.2,160.14183333333332,66,-31.882097253352235,78.0
2.0,0.3590556835522576,Molly Bookmyer,F,0,12.0,68.03766666666667,-1,-4.231300999006756,26.0
2.0,0.3577390889577868,Molly Grabill,F,1,26.2,150.25516666666667,13,-6.3497017015102895,38.0
2.0,0.35873367014439034,Molly Huddle,F,0,17.0,98.90516666666667,-1,-4.74942057226516,29.0
2.0,0.34269069309192673,Molly Roberts,F,1,26.2,161.8595,78,-30.5625706496791,67.0
2.0,0.34285714285714286,Monica Hebner,F,0,12.0,72.6575,-1,-30.29475297744635,66.0
2.0,0.3311715192493445,Natalie Callister,F,1,26.2,173.15900000000002,110,-49.09692136239389,131.0
2.0,0.3605010965241686,Natosha Rogers,F,1,26.2,154.83683333333332,28,-1.9056315272019069,11.0
2.0,0.3458312919680682,Neely Gracey,F,1,26.2,157.14716666666666,42,-25.509347057967446,55.0
2.0,0.36014405762304924,Nell Rojas,F,0,19.0,105.06383333333333,-1,-2.480107119102985,17.0
2.0,0.35466233190483226,Olivia Pratt,F,1,26.2,159.476,58,-11.300203799714104,42.0
2.0,0.33495226930162453,Parley Hannan,F,1,26.2,155.2165,32,-43.01369452827535,113.0
2.0,0.34189008233852813,Peighton Meske,F,1,26.2,158.072,48,-31.850753351897445,77.0
2.0,0.3429845371137851,Peyton Thomas,F,1,26.2,156.9226666666667,41,-30.089775618508945,65.0
2.0,0.33153750518027353,Rachel Hyland,F,1,26.2,158.19716666666667,49,-48.508049999529106,127.0
2.0,0.33279716013090027,Regan Rome,F,1,26.2,155.50933333333333,33,-46.48126518397068,122.0
2.0,0.3466905497934302,Roberta Groner,F,1,26.2,153.53866666666667,24,-24.126801216959983,51.0
2.0,0.33858134416793634,Rosa Moriello,F,1,26.2,160.73816666666667,71,-37.174513068379646,90.0
2.0,0.331702462890787,Sakiko Minagawa,F,1,26.2,157.41333333333333,45,-48.24263304331297,125.0
2.0,0.3618054089908644,Sara Hall,F,1,26.2,146.08783333333335,5,0.19300723171158274,2.0
2.0,0.33814247069431924,Sara Lopez,F,1,26.2,160.91233333333332,72,-37.88066048742955,95.0
2.0,0.3417634996582365,Sara Passani,F,1,26.2,166.85733333333334,96,-32.0544248844867,79.0
2.0,0.3606853020739405,Sara Vaughn,F,0,18.0,102.90583333333333,-1,-1.6092447976189397,10.0
2.0,0.3585943103036099,Sarah Buchanan,F,0,21.0,121.39233333333333,-1,-4.973650556080906,32.0
2.0,0.33830453046150377,Sarah Reiter,F,1,26.2,162.5991666666667,80,-37.61990632202964,92.0
2.0,0.3613151872817054,Sarah Sellers,F,1,26.2,150.27616666666665,14,-0.5957594983251946,4.0
2.0,0.35679243600035676,Savannah Berry,F,1,26.2,149.2815,12,-7.872866310015185,41.0
2.0,0.32064128256513025,Sofie Schunk,F,1,26.2,202.41833333333335,117,-66.04007218729464,144.0
2.0,0.3224419604471195,Sophie Seward,F,0,10.0,64.48616666666666,-1,-63.14278147517397,141.0
2.0,0.3404255319148936,Stephanie Bruce,F,1,26.2,167.68483333333333,102,-34.2072149835254,84.0
2.0,0.33539226920819476,Stephanie Rouse,F,1,26.2,160.33433333333332,67,-42.30573467860385,111.0
2.0,0.340097494615123,Stephanie Sherman,F,1,26.2,159.96633333333332,64,-34.73502699885629,85.0
2.0,0.3382949932341001,Sydney Devore,F,1,26.2,157.9725,47,-37.63525172092213,93.0
2.0,0.3426515519259873,Sylvia Bedford,F,0,18.0,114.88316666666667,-1,-30.625548785675672,69.0
2.0,0.331546665193126,Tammy Hsieh,F,1,26.2,160.59783333333334,70,-48.49331153884952,126.0
2.0,0.3229800290682026,Tara Welling,F,1,26.2,192.61,116,-62.27702906385121,138.0
2.0,0.330660494337439,Taylor Dare,F,1,26.2,159.6625,59,-49.91916044564987,133.0
2.0,0.3464103230276262,Tori Parkinson,F,1,26.2,156.70433333333332,39,-24.57768608313866,53.0
2.0,0.358658616773268,Tristin van Ord,F,1,26.2,150.75916666666666,17,-4.870181446401016,31.0
2.0,0.3375717339934736,Veronica Eder,F,1,26.2,155.763,34,-38.798975839090154,101.0
2.0,0.30689752180251145,Whitney Macon,F,0,20.0,125.24600000000001,-1,-88.15378325434828,147.0
3.0,0.5094820266062836,Abigail McNulty,F,1,26.2,157.30349999999999,44,-53.171262942373446,86.0
3.0,0.5077574047954867,Adrian Walsh,F,1,26.2,161.36,77,-55.94617943594567,91.0
3.0,0.4968669776685897,Alexandra Greitzer,F,1,26.2,168.81916666666666,104,-73.4688766831229,129.0
3.0,0.5404756185443189,Aliphine Tuliamuk,F,0,10.0,55.34016666666666,-1,-3.3025735140746426,14.0
3.0,0.5084745762711864,Allie Schaich,F,1,26.2,157.22899999999998,43,-54.79225053154483,88.0
3.0,0.49118594116683956,Alyssa Bloomquist,F,0,17.0,109.50399999999999,-1,-82.60966441443892,135.0
3.0,0.5060017428948922,Amanda Phillips,F,1,26.2,157.54616666666666,46,-58.77103943400224,104.0
3.0,0.535841867111217,Amber Zimmerman,F,1,26.2,154.965,30,-10.7582795699357,40.0
3.0,0.5074281848166211,Amelia Keyser-Gibson,F,1,26.2,160.58216666666667,69,-56.475894381940414,94.0
3.0,0.5318205991845417,Amy Davis,F,1,26.2,153.14333333333335,21,-17.228499663956146,45.0
3.0,0.5198405822214521,Andrea Pomaranski,F,1,26.2,154.58166666666665,27,-36.5043469575673,52.0
3.0,0.49933422103861524,Ann Marie Pierce,F,1,26.2,163.0635,82,-69.49908210075185,121.0
3.0,0.5149919890135042,Ann Marie Tuxbury,F,1,26.2,159.87550000000002,62,-44.305733429155545,60.0
3.0,0.5135520684736091,Anna West,F,0,16.0,96.64233333333333,-1,-46.62256557784669,73.0
3.0,0.5315536130880312,Anne-Marie Blaney,F,1,26.2,150.70366666666666,16,-17.658080293241618,47.0
3.0,0.5384868519460316,Annie Frisbie,F,1,26.2,147.92916666666667,10,-6.502498970718882,28.0
3.0,0.5376022937697867,Annie Heffernan,F,1,26.2,169.8493333333333,106,-7.925753076296906,35.0
3.0,0.5067424903578166,Ariane Hendrix,F,1,26.2,178.49699999999999,114,-57.57917676615687,99.0
3.0,0.5205772623420193,Ashlee Powers,F,1,26.2,173.98683333333332,111,-35.31902864357475,50.0
3.0,0.515936711763357,Ava Nuttall,F,1,26.2,161.02516666666668,73,-42.785674524642396,57.0
3.0,0.5412557132547511,Betsy Saina,F,0,22.0,136.88783333333333,-1,-2.0474011249892867,9.0
3.0,0.49683954842805483,Billie Hatch,F,0,24.0,158.53116666666668,-1,-73.51301033114355,130.0
3.0,0.5159219238155293,Breanna Sieracki,F,1,26.2,163.27866666666665,83,-42.8094683326972,58.0
3.0,0.5319934978572484,Bria Wetsch,F,1,26.2,155.99616666666668,36,-16.950305699571157,42.0
3.0,0.5137866072957699,Bridget Lyons Belyeu,F,1,26.2,158.26116666666667,50,-46.245192612990074,71.0
3.0,0.5034824200721658,Britney Romero,F,1,26.2,172.83616666666666,109,-62.82462985576898,109.0
3.0,0.525470734199387,Brittney Feivor,F,1,26.2,154.86866666666668,29,-27.44543242507018,48.0
3.0,0.49788399302962416,Brittney Hall,F,0,8.0,49.6455,-1,-71.8324989672185,124.0
3.0,0.5148446885189635,Caroline Cole,F,1,26.2,164.24066666666667,90,-44.54273992487154,61.0
3.0,0.5404107121412274,Caroline Rotich,F,1,26.2,146.15633333333332,6,-3.407007916648924,16.0
3.0,0.4837669318426145,Caroline Williams,F,1,26.2,163.84016666666668,88,-94.54685041711706,140.0
3.0,0.46057008341435957,Carrie Mack,F,0,18.0,121.82333333333332,-1,-131.87057953817924,146.0
3.0,0.5359216363473963,Carrie Verdon,F,1,26.2,159.40666666666667,57,-10.629930868923108,39.0
3.0,0.5045691540057184,Christina Welsh,F,1,26.2,159.71933333333334,60,-61.076074956682795,107.0
3.0,0.5093234486856625,Claire Benjamin,F,1,26.2,165.55066666666667,93,-53.42641481665284,87.0
3.0,0.5397139516056491,Dakotah Lindwurm,F,1,26.2,145.5031666666667,3,-4.5280956183944445,19.0
3.0,0.5395198273536552,Des Linden,F,1,26.2,148.0618333333333,11,-4.840441539852521,22.0
3.0,0.5007093382291579,Dot McMahan,F,1,26.2,158.5515,52,-67.28651854116877,116.0
3.0,0.5001250312578144,Elaine Estes,F,1,26.2,165.69750000000002,94,-68.22666845806044,118.0
3.0,0.5187469379521024,Elena Hayday,F,0,18.0,107.61633333333333,-1,-38.26402058695108,55.0
3.0,0.5031305903398927,Elizabeth Bigelow,F,1,26.2,158.56533333333334,53,-63.3907238949964,110.0
3.0,0.5140213604432007,Elizabeth Chikotas,F,1,26.2,163.424,84,-45.86747479877388,68.0
3.0,0.5380844194666986,Elvin Kibet,F,1,26.2,160.04633333333334,65,-7.150012829965721,30.0
3.0,0.5415977132540994,Emily Durgin,F,1,26.2,147.92283333333336,9,-1.4971231260377698,6.0
3.0,0.5425281813249744,Emily Sisson,F,1,26.2,142.68866666666665,2,0.0,3.0
3.0,0.511727078891258,Emma Huston,F,1,26.2,168.90266666666668,105,-49.55897381584963,81.0
3.0,0.5069137401785463,English Tomlinson,F,1,26.2,155.20366666666666,31,-57.30363580460279,97.0
3.0,0.540443163393983,Erika Kemp,F,0,12.0,69.18,-1,-3.3547938509651014,15.0
3.0,0.4829362524146812,Erin Gregoire,F,1,26.2,163.46483333333333,85,-95.88341361666174,142.0
3.0,0.5418422636965684,Fiona O'Keeffe,F,1,26.2,142.156,1,-1.1036414641052126,5.0
3.0,0.5018680644621647,Flannery Davis Love,F,1,26.2,161.14333333333335,75,-65.42212803226077,115.0
3.0,0.5395359990408249,Gabriella Rooker,F,1,26.2,151.408,19,-4.814421295196443,21.0
3.0,0.5060301931348571,Grace Moore,F,1,26.2,156.371,38,-58.725262997898724,103.0
3.0,0.5130690077815467,Hailey Bowes,F,1,26.2,164.926,91,-47.39981023137508,74.0
3.0,0.48600048600048606,Hannah Becker,F,1,26.2,166.98333333333332,99,-90.9530617771017,136.0
3.0,0.5025686843868662,Heather Kampf,F,1,26.2,161.06416666666667,74,-64.29483057341606,112.0
3.0,0.5117125312713213,Holly Clarke,F,1,26.2,159.9045,63,-49.582380936327766,82.0
3.0,0.5147416282993509,Isabel Hebner,F,0,6.0,35.90083333333334,-1,-44.70856381822821,64.0
3.0,0.4989743305427732,Jaci Smith,F,0,13.0,81.61983333333333,-1,-70.07814590856172,123.0
3.0,0.5366726296958855,Jacqueline Gaughan,F,1,26.2,154.19983333333332,25,-9.42158257120405,37.0
3.0,0.5370248821528731,Jane Bareikis,F,1,26.2,155.87483333333333,35,-8.854808367910893,36.0
3.0,0.49543102499174285,Jennifer Pope,F,1,26.2,163.90783333333331,89,-75.77932454016953,134.0
3.0,0.541385948026949,Jenny Simpson,F,0,18.0,105.36883333333334,-1,-1.8378533765229172,8.0
3.0,0.5148152385310606,Jeralyn Poe,F,1,26.2,161.24916666666667,76,-44.59012495540728,62.0
3.0,0.5385351842987075,Jessa Hanson,F,1,26.2,151.03333333333333,18,-6.424732215263403,27.0
3.0,0.540556773476681,Jessica McClain,F,1,26.2,145.75666666666666,4,-3.1719952279041066,13.0
3.0,0.5152130978618656,Jessica Watychowicz,F,1,26.2,158.83616666666666,55,-43.94996929214196,59.0
3.0,0.5318677422214342,Jessie Cardin,F,0,21.0,121.25766666666667,-1,-17.152646517596178,44.0
3.0,0.5084171280081347,Joanna Reyes,F,1,26.2,175.60166666666666,112,-54.88468478679511,89.0
3.0,0.4827937665960358,Johanna Butler,F,1,26.2,181.51333333333332,115,-96.11267329886219,143.0
3.0,0.5247660418063613,Julia Vasquez,F,1,26.2,166.969,98,-28.5792824854484,49.0
3.0,0.5005700937178453,Kaitlin Donner,F,1,26.2,170.00833333333333,108,-67.51056295987064,117.0
3.0,0.48525367984040546,Kaitlyn Peale,F,1,26.2,167.21933333333334,100,-92.15467288867139,137.0
3.0,0.49972237645752365,Kathryn Fluehr,F,1,26.2,158.32783333333333,51,-68.87454003172822,119.0
3.0,0.5397301349325336,Kathy Vandehy,F,1,26.2,160.4775,68,-4.5020566454371584,18.0
3.0,0.4721435316336166,Katie Florio,F,1,26.2,169.8665,107,-113.24890135339466,145.0
3.0,0.5195255000432938,Katie Kellner,F,1,26.2,156.10166666666666,37,-37.011314182224076,54.0
3.0,0.5317734645041212,Katja Goldring,F,1,26.2,154.39316666666667,26,-17.304339364752735,46.0
3.0,0.5147857919121432,Katrina Spratford,F,0,17.0,104.9015,-1,-44.6375045652453,63.0
3.0,0.4996530187369882,Kayla Lampe,F,1,26.2,163.51933333333332,86,-68.98613660406977,120.0
3.0,0.512893574583274,Kaylee Bogina,F,1,26.2,162.01816666666667,79,-47.682082247395904,76.0
3.0,0.5430191866779293,Keira D'Amato,F,0,20.0,111.15450000000001,-1,0.790027612904396,1.0
3.0,0.5066569088299041,Kelli Smith,F,0,6.0,36.4335,-1,-57.71687744456807,100.0
3.0,0.5407516447862529,Kellyn Taylor,F,1,26.2,150.46533333333335,15,-2.8584472908028156,11.0
3.0,0.537714712471994,Kelsey Bruce,F,1,26.2,159.09033333333335,56,-7.744871384445457,34.0
3.0,0.5061724923371109,Kelsey Pontius,F,0,20.0,126.65016666666666,-1,-58.4963035814723,102.0
3.0,0.5067567567567568,Kidan Kidane,F,1,26.2,163.60716666666667,87,-57.556222130262086,98.0
3.0,0.49704534158060415,Kim Conley,F,0,10.0,59.14083333333333,-1,-73.1818891486917,128.0
3.0,0.5111313039527488,Kimberly Horner,F,1,26.2,156.76916666666665,40,-50.517575691911034,83.0
3.0,0.5024284039524368,Kir Selert Faraud,F,1,26.2,178.38233333333335,113,-64.52054179241293,113.0
3.0,0.5046823305108507,Laura Paulsen,F,1,26.2,166.84416666666667,95,-60.89397395992508,106.0
3.0,0.5391804457225018,Laura Thweatt,F,0,19.0,111.95100000000001,-1,-5.386506584378398,24.0
3.0,0.5396168720208652,Lauren Hagans,F,0,10.0,56.421166666666664,-1,-4.684296670311721,20.0
3.0,0.484027105517909,Lillian Anderson,F,1,26.2,168.68883333333332,103,-94.12823097356818,139.0
3.0,0.5414510889183011,Lindsay Flanagan,F,1,26.2,146.41466666666665,8,-1.7330416823373525,7.0
3.0,0.496141124586549,Lucy Dobbs,F,1,26.2,165.47733333333332,92,-74.6367742921264,132.0
3.0,0.5139039570604694,Mackenzie Caldwell,F,1,26.2,158.602,54,-46.05637684158847,70.0
3.0,0.5071851225697379,Madeline Duhon,F,1,26.2,167.60366666666667,101,-56.86698153717548,96.0
3.0,0.5118289353958144,Madison Offstein,F,1,26.2,166.962,97,-49.39508670001837,80.0
3.0,0.45213634422647003,Maegan Krifchin,F,0,18.0,131.34916666666666,-1,-145.4404658914935,148.0
